"ASV","s.high","s.low","index","stat","p.value","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence"
"39ca52912d0fb139435145695fda021e",0,1,2,0.506739341340018,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.9646611"
"dd3b4d28c8660fe6cb709a6ed017bd51",0,1,2,0.56178727817468,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium","s__delta_proteobacterium","0.9451418"
"c61efb61245deb37c09223d911206c95",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium","s__uncultured_organism","0.7375794"
"02ae838a58ebe7bebbc7b5df43f6cd93",0,1,2,0.482546770820462,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.7101914"
"e604709e73f15f3e304e7ee279580502",0,1,2,0.407693370455897,0.01,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.7176837"
"c492810c400afc4a51a29d0336d9f65e",0,1,2,0.318511028635303,0.045,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.8763392"
"2a39dd6f4bfed4db1f0de54327ee69c8",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.8134617"
"f655c93a9a74baa6889f087450a6cf29",0,1,2,0.579701642646845,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__MSB-4B10","f__MSB-4B10","g__MSB-4B10",NA,"0.7478012"
"3f9b3cfc43a7c5fcee35e43b6d97cff9",0,1,2,0.350982059081517,0.01,"d__Bacteria","p__Myxococcota","c__Polyangia","o__MSB-4B10","f__MSB-4B10","g__MSB-4B10","s__uncultured_proteobacterium","0.9998085"
"0f8b872f42b7db846b2842553f8ee22b",1,0,1,0.272165526975909,0.015,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.8745634"
"93cf730920df99c7b3b857008f9a03cf",0,1,2,0.434990461993825,0.01,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.8689183"
"eaf796f9233b210ae325999d8c778568",0,1,2,0.340502612303499,0.02,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.7394873"
"9f2e34fa6d10e39cec0f366776ac5614",0,1,2,0.617805685019785,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.9843882"
"054c5d23533a9246c0a1e372fa20489d",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Nannocystales","f__Nannocystaceae","g__Nannocystis",NA,"0.9999747"
"db63cd9c20a320007550db5b36b2f811",0,1,2,0.371054119260641,0.025,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.9851743"
"3a41eb211b2afb0c498865a53c5c58b4",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.7000149"
"db13aa2e8d91a5c9e01cadf7242a03c4",0,1,2,0.434057366141216,0.015,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.7547966"
"c58707f85d6440b08af944a41c9434f5",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.9182818"
"cb6eead19dde466974ca8ec24f0e7e05",0,1,2,0.374156736024787,0.035,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.9214968"
"caebc2eec2a1aa670e56daf936a6ea10",0,1,2,0.390094748802747,0.01,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Haliangiales","f__Haliangiaceae","g__Haliangium",NA,"0.8229590"
"d02611c5f3cde4a92d40dc285e671414",0,1,2,0.473293597317149,0.02,"d__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Eubacteriaceae","g__Acetobacterium",NA,"0.9999372"
"a20648d81ae9a0a5e20489fb843ed226",0,1,2,0.3846348538281,0.015,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9990889"
"03c17b5bfda6e260430f90125bc8208b",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9936669"
"224369dd88031f26c517eb955f2b36bd",0,1,2,0.617154880681617,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9992743"
"b01121399dad91b6cc5c3d99823922bb",0,1,2,0.649224375488535,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae","g__uncultured",NA,"0.8431566"
"8f3f7537fcabb63383f77b6de19dc1e8",0,1,2,0.451146952313678,0.01,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9942234"
"4fa7fe6bd4114e10650d7bc23a1ad352",0,1,2,0.493522191880215,0.01,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9936763"
"346dbfe4da4b4ecbea7c53fc7ea3a292",1,0,1,0.33217387779692,0.02,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9755268"
"12466417dab522c464e1d500872580b0",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9689473"
"57b464404b2cff85a154be9277419a68",1,0,1,0.228559526993247,0.025,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9738674"
"bae4787dba5d32c3f042ccc28bf44082",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.9194413"
"e8eec19b71e5bdf09225760c05ca80bc",0,1,2,0.538464355665302,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfobulbaceae","g__Desulfobulbus",NA,"0.9845257"
"2d079ee3360a463d9b81d751b963b757",0,1,2,0.506337012405772,0.01,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfobulbaceae","g__Desulfobulbus",NA,"0.7838039"
"8dbc51810f57695566de327255f3bbd3",0,1,2,0.479520860511313,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfobulbaceae","g__Desulfobulbus",NA,"0.9691652"
"8c571a030d4ac50d78e603d82aadc5ff",0,1,2,0.318511028635303,0.04,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__uncultured","g__uncultured","s__uncultured_bacterium","0.8552208"
"b8160911397d0bc764bc9551b0a247c8",1,0,1,0.304290309725092,0.015,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__uncultured","g__uncultured","s__uncultured_bacterium","0.8635121"
"1282893e4c636ebcd750e1b50ee8e962",0,1,2,0.380693493813441,0.005,"d__Bacteria","p__Myxococcota","c__Polyangia","o__Blfdi19","f__Blfdi19","g__Blfdi19","s__uncultured_Myxococcales","0.9230741"
"7090e2dfadc808d6550d73ac2af0854d",0,1,2,0.377448384913845,0.01,"d__Bacteria","p__Desulfobacterota","c__Desulfobulbia","o__Desulfobulbales","f__Desulfocapsaceae",NA,NA,"0.8323444"
"acc69c7478fd1cc9de8ba08cc06c5ac5",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Acidobacteriota","c__AT-s3-28","o__AT-s3-28","f__AT-s3-28","g__AT-s3-28",NA,"0.7127831"
"a1e4c677df6ee07a2347f8eefef2bff1",0,1,2,0.606654427486604,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfobacterales","f__Desulfococcaceae","g__uncultured","s__uncultured_prokaryote","0.9567991"
"f8687b77c33d6d2112cf90d21364c15e",0,1,2,0.39570681715033,0.01,"d__Bacteria","p__Myxococcota","c__bacteriap25","o__bacteriap25","f__bacteriap25","g__bacteriap25","s__uncultured_Syntrophobacterales","0.7634771"
"6f6289d52ff7598a37b8d5731d1613b5",0,1,2,0.374080748575147,0.02,"d__Bacteria","p__Myxococcota","c__bacteriap25","o__bacteriap25","f__bacteriap25","g__bacteriap25",NA,"0.8628377"
"33b37f9751ea0d161696575556d8436e",0,1,2,0.491520294607697,0.005,"d__Bacteria","p__Myxococcota","c__bacteriap25","o__bacteriap25","f__bacteriap25","g__bacteriap25","s__unidentified","0.7110722"
"35f0ca1308992e16547db3facfcc48e2",0,1,2,0.547021975968294,0.005,"d__Bacteria","p__Myxococcota","c__bacteriap25","o__bacteriap25","f__bacteriap25","g__bacteriap25","s__uncultured_Syntrophobacterales","0.8150033"
"b0ce34a3f96ac0b7599f3a8bcc3e8124",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Chloroplast","f__Chloroplast","g__Chloroplast","s__Hydra_vulgaris","0.9701121"
"e3ecea3cf614e05d148f035845ae3b69",1,0,1,0.272165526975909,0.015,"d__Bacteria","p__Cyanobacteria","c__Cyanobacteriia","o__Chloroplast","f__Chloroplast","g__Chloroplast","s__Symbiochloris_handae","0.9262226"
"405f5a60ecc7e51c7d0286153b3ae994",0,1,2,0.535582978337762,0.005,"d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfobacterales","f__Desulfosarcinaceae","g__Incertae_Sedis","s__uncultured_prokaryote","0.8641906"
"c1e2b4955bf9e57c22bf1bdbde61cbdd",0,1,2,0.318511028635303,0.035,"d__Bacteria","p__Desulfobacterota","c__Desulfobacteria","o__Desulfobacterales","f__Desulfobacteraceae",NA,NA,"0.9998006"
"615245dfc27a34fd3fe3ecdc10c30c53",0,1,2,0.466711328631752,0.01,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_bacterium","0.7851056"
"2cd73bc535aa11d9e65ec22ab701c023",0,1,2,0.371054119260641,0.01,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_bacterium","0.8921048"
"37ed8db4f02f6dab0c1c0d2620400384",0,1,2,0.320943225370984,0.03,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_bacterium","0.8670195"
"a1271f9db096918ca70e265cba874167",0,1,2,0.340502612303499,0.02,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_bacterium","0.8265470"
"5bdcd75314587a3ac2ee6e06a4cf3ea6",0,1,2,0.453784547994788,0.005,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_soil","0.9947423"
"5a48a00ad7ad292cee28cb3f470764db",0,1,2,0.596084644047512,0.005,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25",NA,"0.9677109"
"4d6837e13fe6324252b611baca5c60ee",0,1,2,0.376887366864668,0.025,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25",NA,"0.7157875"
"f23e73c4437db405911039650fc572fa",0,1,2,0.45389140516286,0.005,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_bacterium","0.9142959"
"d21ebc7a3fef4ec2c3b33de1efc1ee2c",0,1,2,0.362266897251467,0.02,"d__Bacteria","p__Acidobacteriota","c__Subgroup_25","o__Subgroup_25","f__Subgroup_25","g__Subgroup_25","s__uncultured_Acidobacteria","0.9782764"
"bfeedb6d4be42651e4260b353e06462b",0,1,2,0.318511028635303,0.04,"d__Bacteria","p__Gemmatimonadota","c__Longimicrobia","o__Longimicrobiales","f__Longimicrobiaceae","g__YC-ZSS-LKJ147","s__uncultured_Gemmatimonadetes","0.8433836"
"410381f9bd708885875a137e6c1eb296",0,1,2,0.329690236697893,0.045,"d__Bacteria","p__Gemmatimonadota","c__Longimicrobia","o__Longimicrobiales","f__Longimicrobiaceae","g__Longimicrobium",NA,"0.9734661"
"c9ca17701b9b441a76bcf32137863341",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.9993726"
"260e2ce1fb52914057f1a40c385c8970",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__Elusimicrobia_bacterium","0.8391283"
"0a8482a4c6bcaedce54a408aee25a3c4",0,1,2,0.44749053981453,0.01,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__Elusimicrobia_bacterium","0.9636547"
"d58286d43801bb1bbe3d72a66581279e",1,0,1,0.307097329295033,0.015,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_Thermoanaerobacteraceae","0.7128491"
"b804d7130847d9cc6013b2d0e95ba20f",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__FCPU453","f__FCPU453","g__FCPU453","s__uncultured_Termite","0.9793637"
"7224df14fdc66749339b0efdf0cf92e5",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__FCPU453","f__FCPU453","g__FCPU453",NA,"0.9987480"
"a9936d0ae63dcc70aeea625839b91b9b",1,0,1,0.252683828032302,0.02,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__FCPU453","f__FCPU453","g__FCPU453","s__uncultured_Termite","0.7451609"
"96edcec58d75842795584b324d2f6f66",1,0,1,0.471404520791032,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.7065992"
"847bd13d1eb698dacc4aa394d54f57fb",1,0,1,0.542051255837058,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.8631515"
"99316ace9996fdeb55d46d594fcc6fd7",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.7320051"
"54b8e68c30bc447861059a7e189230e0",1,0,1,0.45133546692422,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.8772001"
"77d19a9579ce981ef8d3509a125b9bb1",1,0,1,0.235702260395516,0.035,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.7627092"
"bee405f40d7b36eb424aaebba75955d6",1,0,1,0.503128768833221,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.7975073"
"206ab0d339dd70a502a29220df83fd24",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.9836001"
"804682e0cbfd1abeec7505ede46a6ace",0,1,2,0.65127597693439,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.9998053"
"a21cfcb1fedce3e37ddfb294899f220c",1,0,1,0.241956706302235,0.01,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.9799612"
"344e1d773b07ae005d345592a0f3d806",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.9916649"
"d7b82fbc8be974a577e9e384823120c6",1,0,1,0.622715818574627,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_Termite","0.8484742"
"cfd26846d24e22f1f1e2d8af1f479683",1,0,1,0.724533515554675,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.7986330"
"35efa86e3e3eb3c7f902c2c0ce29777a",1,0,1,0.34686442241452,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.8710821"
"2e919966426db658367454745080acb3",1,0,1,0.261464717016929,0.035,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_Termite","0.9316220"
"227da796e2b8c5f11fed5b479e06dea7",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV",NA,"0.8922312"
"66534a9533d20cb847452e8872048346",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.7336348"
"c564f511c58b3871dcad61f7261b2e8c",1,0,1,0.235702260395516,0.02,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.9143463"
"2276d724c22f0d1fe82384f30b3d0aad",1,0,1,0.364743494092161,0.01,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.8991173"
"acce8ba570dde42750207f90ddc01348",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__Lineage_IV","f__Lineage_IV","g__Lineage_IV","s__uncultured_bacterium","0.8332380"
"b538bbc45a355447be99a69b6f763d32",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobiota","o__Elusimicrobiota","f__Elusimicrobiota","g__Elusimicrobiota","s__uncultured_Acidobacteria","0.9996292"
"7c8fcbcf68d6a38e12fa42b860193e95",1,0,1,0.509175077217316,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobiota","o__Elusimicrobiota","f__Elusimicrobiota","g__Elusimicrobiota","s__uncultured_Acidobacteria","0.9999209"
"d6ffd086dc1337d8bbd2d11c01c04da1",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.7933393"
"928299dbc14f941c99dc3485f5c528d2",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__MVP-88","f__MVP-88","g__MVP-88","s__uncultured_bacterium","0.8208803"
"45d47cf60bf4f274a09e8d773ff80881",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__MVP-88","f__MVP-88","g__MVP-88","s__uncultured_bacterium","0.9588277"
"2d63e3c8e2647c4cabe4df26fd4d5a86",0,1,2,0.329690236697893,0.025,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__MVP-88","f__MVP-88","g__MVP-88",NA,"0.8483207"
"83494d11f95f257a4f3aad478a74eb28",0,1,2,0.486168901759109,0.005,"d__Bacteria","p__Elusimicrobiota","c__Elusimicrobia","o__MVP-88","f__MVP-88","g__MVP-88","s__uncultured_Termite","0.7564702"
"95c4876a49fe6ea144346fe8c3e50c1b",1,0,1,0.243142458404596,0.03,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_soil","0.9133639"
"7de0bd1aa54a7b25414c81b9ccbdd3a4",0,1,2,0.371054119260641,0.015,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_soil","0.8124415"
"260bf8b797c369062aa37a40571b332a",0,1,2,0.306924907022426,0.045,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_archaeon","0.8713068"
"bf17b592c035b6dbbd6fa53594dc7c82",1,0,1,0.21751947955091,0.045,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.9021006"
"19b08f2429ded38013dee101fb358f1e",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.9359853"
"2e0ede9f25d7a3f8b74c737c74d21ba5",1,0,1,0.302525808844638,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.8646409"
"b194d0580980ac10d5c1c54b3a3fef6e",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.9462008"
"de767f61960d2a48ed4ea6aa1909fa4e",0,1,2,0.356779343988205,0.02,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.9305136"
"b5030cc68378272844502aad975bcc62",0,1,2,0.4643382095449,0.015,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__metagenome","0.7306942"
"437ca36a6fd9733536a675fc0d909615",1,0,1,0.390561816328771,0.01,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__metagenome","0.8621877"
"b3feff4c3826e2c64da6bba47dda5abb",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.8518776"
"5bd9dcc3c56f7dbdac7aded3f0465571",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb","s__uncultured_bacterium","0.9745051"
"9b5052d82da9b7ed6c57023a54c7facc",0,1,2,0.387874470276489,0.015,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb",NA,"0.9988905"
"de8bcb6004d662d29e68b62c059a8c5f",0,1,2,0.329690236697893,0.035,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIb","o__Lineage_IIb","f__Lineage_IIb","g__Lineage_IIb",NA,"0.9970863"
"49be66198b1c27c09c6cedb53ae5575f",1,0,1,0.412687501430379,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIa","o__Lineage_IIa","f__Lineage_IIa","g__Lineage_IIa","s__uncultured_bacterium","0.8253307"
"78e954c27e1dd9dfe77682d6483782c4",1,0,1,0.228559848046919,0.03,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIa","o__Lineage_IIa","f__Lineage_IIa","g__Lineage_IIa","s__uncultured_bacterium","0.8764228"
"e6ebe1047d7816a049cecd6bb8147027",1,0,1,0.192450089729875,0.035,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIa","o__Lineage_IIa","f__Lineage_IIa","g__Lineage_IIa","s__uncultured_Elusimicrobia","0.9035503"
"9a3f5b3c591b949cb5c985b771e441b5",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIa","o__Lineage_IIa","f__Lineage_IIa","g__Lineage_IIa","s__uncultured_bacterium","0.8167191"
"ba7147cea22b2c0de5b385ea0b48eddc",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Elusimicrobiota","c__Lineage_IIa","o__Lineage_IIa","f__Lineage_IIa","g__Lineage_IIa","s__uncultured_bacterium","0.7899454"
